0882,0554,0930,0885
0978,0208,0936,0830
0912,0134,0964,0409
0928,0004,0886,0124
0884,0549,0932,0157
0975,0030,0948,0322
0921,0105,0900,0581
0976,0535,0973,0043
0981,0059,0882,0295
0960,0723,0959,0993
0898,0647,0882,0733
0947,0918,0909,0260
0909,0736,0894,0648
0973,0702,0905,0300
0972,0589,0912,0696
0949,0309,0949,0420
0974,0445,0960,0049
0884,0343,0935,0511
0888,0626,0977,0810
0916,0600,0927,0266
0896,0649,0954,0248
0895,0156,0894,0101
0966,0714,0934,0919
0943,0158,0882,0594
0902,0572,0898,0063
0889,0317,0962,0263
0963,0117,0900,0351
0976,0935,0904,0691
0887,0077,0919,0615
0929,0269,0974,0823
0913,0243,0911,0450
0942,0913,0944,0614
0917,0692,0964,0299
0912,0201,0946,0628
0981,0297,0895,0185
0919,0385,0924,0650
0944,0067,0958,0957
0922,0015,0935,0612
0935,0262,0914,0034
0925,0665,0963,0621
0968,0254,0976,0790
0889,0957,0908,0722
0919,0873,0899,0698
0924,0627,0927,0600
0893,0778,0954,0538
0959,0574,0972,0806
0935,0364,0908,0665
0893,0756,0927,0428
0902,0871,0953,0222
0899,0238,0884,0915
0886,0482,0931,0422
0976,0438,0933,0733
0980,0875,0955,0782
0892,0655,0960,0235
0882,0790,0888,0124
0882,0380,0975,0331
0947,0339,0908,0106
0955,0243,0942,0348
0933,0009,0936,0652
0950,0921,0961,0948
0351,0083,0330,0919
0382,0372,0320,0326
0329,0859,0318,0582
0388,0509,0354,0218
0298,0971,0302,0374
0352,0590,0360,0974
0379,0727,0356,0528
0350,0859,0352,0197
0339,0168,0360,0496
0385,0732,0289,0700
0311,0668,0296,0382
0329,0818,0372,0259
0344,0887,0348,0849
0317,0196,0371,0859
0300,0470,0355,0959
0299,0800,0325,0194
0368,0488,0379,0072
0334,0274,0356,0771
0384,0746,0384,0188
0382,0430,0380,0055
0383,0491,0321,0693
0292,0342,0370,0129
0333,0466,0333,0901
0309,0408,0355,0813
0384,0734,0335,0310
0350,0297,0296,0164
0372,0011,0346,0736
0362,0873,0336,0922
0337,0667,0325,0798
0370,0455,0297,0913
0348,0138,0316,0247
0372,0365,0365,0471
0386,0120,0345,0838
0381,0981,0354,0829
0387,0285,0347,0693
0322,0188,0386,0470
0367,0533,0317,0117
0326,0421,0340,0454
0308,0804,0371,0083
0369,0858,0352,0827
0342,0569,0304,0909
0298,0968,0322,0206
0345,0606,0294,0732
0322,0755,0335,0980
0329,0207,0380,0898
0350,0323,0342,0360
0341,0778,0351,0306
0376,0420,0296,0461
0335,0652,0376,0157
0325,0181,0388,0891
0334,0858,0339,0970
0325,0172,0371,0740
0324,0443,0343,0727
0318,0936,0328,0924
0319,0942,0291,0454
0312,0794,0292,0035
0299,0681,0305,0325
0368,0200,0375,0265
0374,0844,0374,0436
0311,0734,0293,0148
0671,0632,0678,0738
0638,0264,0648,0394
0695,0318,0685,0348
0710,0519,0637,0981
0715,0784,0717,0198
0644,0678,0686,0226
0726,0118,0629,0853
0693,0411,0660,0366
0718,0882,0713,0290
0669,0935,0721,0330
0679,0977,0655,0425
0672,0826,0687,0432
0650,0598,0710,0716
0720,0272,0690,0455
0650,0505,0712,0681
0707,0719,0725,0735
0715,0428,0661,0836
0658,0905,0633,0081
0724,0516,0629,0537
0642,0448,0687,0269
0687,0357,0667,0287
0695,0297,0672,0189
0637,0168,0636,0008
0653,0454,0660,0512
0669,0558,0699,0532
0681,0195,0726,0434
0709,0195,0656,0422
0635,0849,0684,0655
0694,0710,0672,0886
0727,0565,0668,0351
0670,0185,0636,0216
0653,0749,0711,0050
0665,0874,0651,0611
0634,0129,0722,0494
0654,0827,0675,0886
0630,0923,0709,0530
0661,0929,0708,0891
0726,0638,0706,0903
0717,0180,0642,0765
0649,0485,0705,0078
0697,0486,0637,0576
0653,0372,0647,0368
0724,0482,0664,0043
0696,0042,0648,0692
0691,0540,0672,0471
0705,0831,0667,0705
0659,0047,0668,0139
0714,0481,0670,0625
0648,0456,0724,0969
0665,0862,0672,0018
0694,0276,0635,0766
0686,0388,0721,0404
0681,0147,0683,0838
0688,0117,0665,0796
0719,0375,0722,0958
0673,0607,0726,0331
0707,0194,0661,0256
0676,0687,0665,0616
0705,0692,0666,0532
0678,0960,0630,0261
0167,0818,0140,0805
0207,0210,0163,0346
0180,0406,0137,0251
0209,0161,0206,0174
0216,0940,0221,0125
0197,0910,0147,0890
0158,0173,0202,0341
0213,0773,0169,0579
0152,0528,0145,0244
0162,0814,0182,0391
0160,0124,0144,0114
0209,0249,0145,0244
0199,0161,0187,0295
0232,0779,0168,0765
0192,0982,0222,0774
0162,0095,0210,0938
0143,0964,0168,0398
0216,0952,0164,0673
0218,0935,0193,0703
0163,0936,0164,0242
0201,0788,0161,0275
0192,0040,0225,0618
0171,0252,0187,0833
0199,0399,0208,0404
0202,0252,0150,0631
0227,0034,0134,0990
0167,0987,0214,0497
0212,0393,0170,0298
0227,0061,0192,0897
0163,0023,0175,0342
0190,0246,0145,0749
0161,0330,0136,0016
0231,0098,0155,0825
0199,0449,0170,0833
0218,0815,0187,0370
0216,0468,0141,0230
0172,0927,0211,0497
0175,0445,0215,0908
0218,0773,0153,0111
0200,0201,0178,0533
0217,0008,0134,0449
0222,0902,0166,0693
0151,0253,0224,0156
0207,0343,0212,0907
0140,0070,0187,0319
0218,0425,0223,0123
0182,0394,0195,0848
0179,0224,0219,0575
0161,0770,0207,0194
0210,0757,0164,0852
0230,0027,0167,0872
0216,0980,0199,0917
0164,0511,0175,0655
0228,0563,0157,0960
0190,0051,0150,0425
0195,0030,0165,0169
0214,0244,0160,0541
0152,0306,0217,0853
0136,0627,0215,0681
0149,0972,0198,0269
0808,0699,0762,0290
0809,0721,0783,0110
0781,0884,0829,0678
0775,0174,0816,0282
0832,0923,0829,0644
0791,0517,0828,0001
0839,0725,0799,0683
0828,0567,0762,0822
0792,0816,0806,0006
0796,0600,0765,0840
0776,0740,0771,0553
0831,0828,0769,0830
0792,0144,0840,0312
0799,0816,0824,0559
0829,0613,0830,0913
0828,0530,0835,0353
0757,0657,0800,0133
0831,0234,0796,0233
0785,0364,0841,0198
0824,0664,0795,0961
0804,0985,0838,0299
0785,0002,0843,0705
0766,0396,0770,0156
0795,0609,0831,0024
0764,0329,0783,0594
0762,0714,0807,0426
0836,0181,0841,0651
0802,0322,0810,0529
0791,0012,0836,0328
0846,0024,0848,0419
0801,0148,0835,0713
0829,0895,0799,0258
0833,0662,0761,0739
0837,0192,0827,0035
0770,0224,0760,0352
0785,0961,0803,0907
0830,0838,0834,0412
0805,0490,0767,0253
0836,0172,0785,0681
0842,0348,0786,0840
0799,0067,0772,0068
0776,0785,0811,0999
0823,0637,0846,0201
0778,0583,0826,0739
0813,0930,0751,0364
0789,0531,0785,0993
0823,0558,0760,0230
0795,0969,0764,0914
0803,0071,0806,0159
0795,0700,0811,0060
0763,0303,0847,0617
0807,0189,0797,0883
0835,0847,0797,0729
0784,0209,0781,0833
0828,0540,0800,0468
0790,0816,0842,0419
0829,0587,0793,0952
0823,0226,0760,0846
0769,0994,0823,0221
0774,0423,0806,0806
