0616,0929
0692,0255
0644,0154
0701,0317
0715,0856
0640,0433
0642,0520
0670,0015
0708,0677
0639,0264
0680,0590
0675,0490
0677,0979
0631,0036
0619,0850
0663,0410
0648,0447
0634,0629
0674,0856
0688,0917
0698,0161
0664,0273
0654,0732
0673,0157
0704,0972
0644,0801
0697,0907
0645,0378
0686,0987
0648,0635
0646,0085
0659,0025
0675,0195
0712,0769
0664,0811
0631,0651
0670,0274
0626,0525
0654,0157
0671,0600
0665,0305
0616,0084
0657,0056
0667,0875
0669,0629
0660,0987
0701,0025
0619,0787
0668,0951
0702,0616
0625,0948
0664,0218
0713,0876
0690,0865
0619,0254
0715,0382
0644,0898
0687,0507
0694,0893
0704,0836
0711,0029
0692,0192
0622,0849
0683,0915
0681,0136
0618,0661
0679,0242
0702,0955
0694,0332
0707,0221
0641,0377
0636,0769
0683,0406
0700,0872
0632,0557
0644,0914
0694,0418
0647,0974
0622,0321
0707,0178
0653,0378
0673,0521
0632,0174
0713,0070
0702,0217
0677,0336
0692,0684
0656,0304
0657,0396
0675,0903
0677,0652
0654,0823
0697,0946
0714,0477
0628,0374
0687,0472
0628,0823
0710,0909
0653,0886
0709,0443
0695,0038
0633,0160
0627,0766
0666,0233
0631,0704
0633,0851
0627,0554
0668,0676
0681,0889
0648,0037
0666,0346
0620,0360
0662,0311
0678,0806
0665,0415
0622,0103
0676,0204
0675,0022
0676,0421
0626,0581
0691,0094
0694,0708
0623,0633
0681,0149
0651,0758
0686,0858
0670,0875
0672,0800
0684,0158
0712,0312
0710,0847
0628,0597
0709,0697
0658,0192
0693,0151
0671,0331
0656,0777
0645,0569
0701,0723
0713,0279
0664,0534
0675,0868
0617,0022
0648,0753
0649,0257
0678,0159
0654,0098
0626,0279
0674,0779
0666,0590
0092,0352
0163,0064
0109,0519
0116,0479
0074,0646
0165,0127
0160,0202
0160,0895
0134,0843
0073,0514
0136,0065
0129,0962
0086,0628
0091,0621
0106,0931
0083,0746
0138,0227
0106,0888
0128,0045
0166,0732
0076,0616
0095,0162
0115,0574
0122,0622
0134,0055
0094,0409
0104,0483
0076,0421
0088,0551
0105,0676
0131,0361
0137,0326
0149,0996
0158,0070
0092,0976
0160,0354
0123,0140
0122,0412
0092,0004
0097,0715
0114,0216
0138,0367
0144,0501
0130,0393
0167,0841
0156,0292
0080,0150
0105,0505
0134,0703
0096,0971
0107,0095
0165,0776
0165,0151
0084,0403
0089,0663
0149,0117
0128,0981
0106,0094
0143,0551
0149,0244
0117,0507
0146,0715
0099,0703
0141,0125
0079,0415
0095,0712
0106,0723
0087,0136
0145,0889
0165,0852
0071,0861
0101,0186
0166,0709
0153,0192
0115,0323
0074,0576
0116,0776
0149,0452
0169,0142
0148,0748
0102,0806
0127,0463
0101,0228
0072,0668
0083,0585
0167,0704
0130,0042
0143,0733
0107,0638
0123,0157
0129,0366
0137,0802
0142,0557
0129,0685
0145,0296
0161,0255
0118,0758
0097,0447
0071,0335
0105,0491
0072,0245
0137,0044
0145,0775
0161,0141
0087,0440
0129,0525
0125,0481
0077,0609
0133,0416
0113,0388
0072,0279
0141,0372
0115,0574
0088,0437
0121,0875
0155,0874
0118,0811
0104,0064
0133,0641
0112,0337
0166,0083
0159,0747
0162,0503
0076,0466
0076,0725
0077,0985
0126,0876
0117,0158
0157,0741
0116,0932
0134,0733
0092,0989
0127,0745
0142,0409
0077,0495
0157,0921
0092,0013
0131,0421
0081,0898
0145,0372
0127,0841
0098,0935
0082,0407
0159,0013
0089,0539
0138,0439
0091,0020
0093,0498
0121,0555
0155,0976
0443,0979
0427,0765
0425,0888
0453,0560
0445,0266
0405,0907
0409,0940
0433,0054
0405,0294
0444,0821
0465,0848
0446,0448
0482,0158
0435,0762
0428,0573
0429,0665
0395,0675
0453,0632
0442,0046
0394,0704
0389,0705
0399,0355
0387,0297
0458,0136
0430,0438
0442,0184
0431,0939
0443,0276
0423,0128
0439,0888
0413,0514
0445,0605
0475,0824
0433,0626
0391,0148
0450,0741
0441,0337
0408,0858
0454,0529
0411,0292
0465,0782
0421,0914
0444,0921
0456,0315
0439,0632
0384,0209
0444,0026
0435,0640
0394,0653
0448,0871
0475,0518
0466,0273
0482,0822
0446,0964
0391,0353
0464,0016
0426,0154
0413,0095
0474,0411
0467,0874
0414,0668
0423,0651
0407,0772
0420,0111
0401,0517
0406,0071
0440,0304
0397,0800
0419,0570
0459,0591
0400,0777
0425,0598
0396,0379
0418,0430
0458,0699
0391,0463
0443,0172
0479,0146
0416,0983
0431,0907
0411,0336
0463,0735
0421,0435
0479,0423
0401,0167
0424,0756
0419,0994
0471,0546
0455,0300
0388,0346
0444,0136
0409,0450
0427,0108
0442,0393
0472,0532
0433,0235
0473,0714
0454,0271
0482,0638
0421,0313
0480,0875
0433,0765
0470,0587
0453,0995
0417,0984
0422,0066
0437,0767
0384,0767
0429,0618
0478,0897
0476,0690
0468,0473
0402,0177
0384,0358
0427,0454
0442,0503
0482,0094
0413,0826
0442,0756
0459,0274
0471,0408
0453,0158
0415,0534
0472,0652
0397,0329
0444,0013
0466,0521
