842,223,636
478,952,696
255,177,746
648,621,318
632,612,303
852,234,638
496,935,694
630,616,299
538,386,709
629,631,305
538,369,709
247,194,749
863,240,637
637,633,308
563,382,707
244,182,757
862,224,644
261,178,762
263,182,740
638,627,311
247,184,752
857,225,645
253,189,743
494,942,697
841,235,648
628,620,318
647,612,310
250,182,737
240,178,741
853,227,642
240,181,741
249,179,741
479,932,687
640,628,311
547,383,700
860,241,656
849,223,658
253,186,750
480,946,678
849,233,653
841,224,654
481,951,679
629,633,305
644,621,306
240,193,754
248,182,743
635,618,302
848,227,657
860,237,646
629,616,293
551,375,702
471,934,677
547,388,709
548,367,696
256,177,753
479,953,677
634,625,312
845,236,636
495,932,681
848,228,645
491,932,689
854,236,644
248,199,759
543,371,694
638,614,307
650,615,295
643,619,301
561,388,695
477,939,676
864,235,651
476,934,683
648,619,304
642,611,298
644,613,312
851,227,658
239,185,755
479,951,682
847,224,650
552,366,711
549,378,690
631,622,296
246,194,738
472,944,672
646,628,293
248,178,757
254,176,756
486,935,684
549,388,689
481,947,690
844,244,647
472,935,692
855,219,652
245,188,761
251,193,744
264,189,762
644,628,307
841,244,658
645,625,308
490,953,697
539,369,706
636,611,302
634,624,318
243,179,754
855,219,660
840,236,661
493,952,683
634,609,294
562,390,689
242,188,760
634,609,302
247,191,760
840,235,660
239,191,749
563,365,691
553,381,689
626,614,311
541,370,692
256,191,742
630,632,311
473,937,685
557,367,689
846,234,651
491,941,691
559,388,698
626,628,296
843,233,642
478,951,693
554,368,694
488,948,672
633,611,312
252,175,741
633,616,299
562,368,694
495,938,693
855,240,651
540,374,697
626,626,304
492,934,692
551,375,705
862,242,658
862,240,638
840,222,651
548,366,711
631,613,302
490,940,676
854,244,646
842,220,651
856,236,657
860,231,643
493,941,695
631,626,296
862,223,641
549,374,688
553,365,698
545,389,711
474,947,687
640,625,318
240,193,744
493,940,697
263,175,741
839,231,657
557,365,710
478,942,692
491,941,672
475,929,683
555,371,707
650,618,297
542,369,690
248,180,756
489,929,688
556,386,687
639,633,308
641,613,300
552,379,690
492,940,697
554,381,701
482,950,675
552,377,688
248,190,748
496,953,683
852,221,645
241,192,747
493,944,690
472,933,693
852,220,651
548,376,708
557,381,707
633,616,307
471,954,683
562,371,712
841,219,641
472,938,677
636,615,316
635,631,317
540,373,691
642,610,298
648,625,305
240,177,747
553,389,688
250,198,760
550,388,690
843,219,643
254,183,742
639,613,294
252,184,745
264,180,762
253,194,737
490,941,679
641,628,296
844,227,648
626,632,298
495,935,691
480,944,679
861,244,644
852,244,656
548,388,697
647,628,306
634,614,314
853,231,642
490,935,682
633,628,304
241,191,752
545,375,688
541,376,697
473,935,674
548,388,709
539,379,706
239,178,742
487,953,684
854,219,648
636,630,318
496,949,692
628,624,302
632,634,304
251,198,743
628,614,296
485,937,673
483,947,677
544,385,691
839,230,640
541,378,688
486,942,680
645,632,305
632,633,300
858,219,651
491,943,683
480,954,685
493,951,689
648,615,305
552,387,691
490,953,682
852,242,654
246,195,757
861,239,637
553,379,694
478,936,688
244,199,758
486,940,694
561,368,690
638,624,316
486,937,697
239,184,748
476,929,679
638,626,314
633,613,299
556,379,687
495,940,693
636,618,297
647,615,304
480,947,681
494,932,691
852,239,643
551,366,698
263,182,753
550,375,689
634,621,317
252,175,740
641,625,299
241,193,747
642,632,300
544,376,690
492,934,695
634,632,311
540,365,700
643,628,295
853,232,652
494,934,695
639,617,302
553,379,697
264,181,745
252,192,751
842,240,655
554,374,689
256,179,737
485,938,685
255,184,757
560,368,698
252,191,737
634,610,311
250,180,759
859,235,655
241,195,744
243,177,756
647,610,295
632,615,315
541,373,707
252,189,758
549,365,707
261,197,762
644,628,300
248,191,762
552,370,707
482,933,693
255,193,758
847,236,655
495,943,675
628,632,304
650,628,314
853,223,660
487,949,683
258,198,737
850,235,640
852,238,652
487,948,677
558,382,705
646,626,300
245,186,758
261,180,748
634,621,310
839,229,641
641,633,295
627,633,298
839,235,641
843,236,656
249,185,744
639,613,300
633,613,312
862,234,651
846,232,657
649,612,307
852,225,656
486,954,678
628,611,317
848,233,638
642,618,307
630,628,307
647,629,314
852,224,652
241,180,753
471,941,691
649,613,299
544,377,691
856,237,638
627,621,310
844,240,646
261,199,739
853,221,655
480,954,674
241,197,757
488,938,681
852,239,654
648,633,301
538,372,712
249,186,747
631,622,308
471,935,682
247,197,745
840,223,651
246,197,739
844,221,643
253,195,753
543,375,709
849,239,657
538,388,687
633,612,309
646,629,299
860,238,653
643,612,293
490,931,682
638,623,305
863,237,641
557,369,689
496,937,688
646,612,315
488,948,693
631,631,298
478,941,686
245,180,737
627,624,299
264,183,753
496,954,682
862,235,659
552,373,698
261,178,737
555,386,709
539,388,689
491,945,686
474,944,690
846,242,640
547,373,703
474,941,696
262,181,752
248,188,746
488,953,691
546,386,691
858,240,652
851,240,644
478,945,696
549,365,701
258,194,738
538,383,693
546,384,709
261,193,739
638,609,299
557,374,705
472,940,674
551,379,699
857,223,661
244,179,756
862,243,643
261,187,739
563,379,688
547,385,703
254,188,739
488,942,679
262,196,741
480,930,681
479,934,684
477,931,682
539,386,688
858,225,654
854,243,649
853,228,644
487,946,672
630,631,295
639,624,297
241,183,761
471,937,684
243,186,751
475,954,679
252,175,753
473,938,697
540,369,701
253,199,758
250,185,756
549,374,710
258,191,758
852,231,641
241,194,742
262,195,760
241,196,743
554,388,699
645,629,296
861,238,644
254,187,741
633,624,310
557,377,698
484,951,679
251,175,758
255,190,737
479,951,672
487,930,679
637,617,312
250,181,739
542,383,692
561,374,710
246,179,756
648,631,297
544,378,699
632,633,304
633,619,313
643,627,294
544,371,696
646,619,312
639,634,315
481,930,681
475,931,675
249,192,750
545,377,700
481,935,676
548,370,699
251,196,743
471,947,677
641,634,308
650,615,310
264,198,739
477,938,675
539,389,698
553,377,705
483,942,673
864,230,657
478,951,692
256,180,739
248,190,755
261,181,754
249,175,745
849,224,651
541,369,688
640,623,317
559,390,688
259,192,749
650,617,307
846,233,658
259,174,747
256,182,742
495,949,680
848,228,638
629,612,312
845,242,653
473,954,692
841,219,661
256,179,747
251,176,750
862,232,655
258,178,740
487,942,681
555,377,700
561,373,692
247,187,762
560,381,701
862,220,650
843,233,637
851,226,637
247,195,739
555,383,712
261,184,741
643,614,307
480,942,694
539,365,706
858,235,639
848,226,643
262,193,750
856,238,640
473,949,672
641,610,306
640,632,318
649,629,294
264,176,748
632,622,312
864,241,645
862,236,650
635,632,294
553,380,691
545,374,702
634,634,293
475,940,697
258,192,746
