642,284,037
851,192,015
839,215,022
834,202,019
635,306,035
647,305,048
629,282,051
855,197,015
633,281,048
629,303,032
855,207,022
844,193,036
833,192,026
641,285,048
629,296,032
638,281,037
834,215,028
624,286,038
636,295,055
624,301,052
855,194,038
642,303,052
628,300,043
649,291,056
835,201,031
842,198,017
841,202,020
636,298,050
844,210,020
834,205,037
852,215,019
646,299,055
641,303,053
847,207,033
625,285,038
637,303,032
836,217,014
844,205,026
639,287,032
633,300,034
649,288,044
843,195,020
635,300,049
638,300,041
634,304,052
854,206,034
646,306,052
649,288,050
841,205,034
855,201,034
643,298,055
635,284,037
638,297,057
626,292,036
849,215,023
646,281,042
854,202,020
845,211,020
627,295,037
632,295,053
855,203,035
625,302,044
836,206,029
855,212,014
649,301,049
629,282,053
835,208,026
835,195,034
643,282,037
628,293,050
626,285,054
836,201,026
647,296,033
644,295,049
642,289,044
844,211,016
838,207,029
852,200,032
626,297,056
645,283,041
646,301,050
837,211,038
838,206,016
853,214,032
845,210,018
648,281,050
643,284,050
647,295,039
832,209,015
649,294,050
643,291,040
853,192,027
627,281,048
835,199,037
639,302,057
648,292,038
633,288,052
633,296,051
628,299,042
640,301,047
636,286,033
632,306,043
833,217,024
632,285,046
848,205,016
843,209,021
837,207,039
853,194,030
850,199,037
844,211,021
843,195,038
851,201,028
856,199,014
628,294,052
646,295,042
846,192,030
630,296,055
631,285,033
627,291,045
628,287,032
634,304,036
638,297,039
841,201,031
636,300,046
845,203,039
638,303,033
644,294,036
844,215,030
631,281,039
833,196,014
852,206,035
852,204,030
635,282,035
847,202,027
638,284,046
849,196,023
634,294,056
634,299,051
637,292,043
848,211,019
836,193,026
832,203,026
851,206,017
638,288,044
647,290,041
626,281,051
851,201,027
642,282,033
832,216,018
843,198,017
629,285,042
855,202,021
648,284,047
839,202,031
843,204,030
630,305,038
835,206,037
851,201,017
644,295,057
640,282,036
856,204,024
634,295,056
854,212,026
846,212,031
632,294,055
844,211,038
834,208,014
838,200,032
626,293,044
848,206,036
842,207,023
633,298,043
628,284,045
855,207,030
635,286,057
643,299,052
638,299,054
633,291,053
834,198,039
631,293,039
840,203,037
832,214,019
840,210,035
841,192,028
832,217,029
833,196,031
636,301,052
639,294,039
836,202,038
639,289,037
627,287,035
841,193,021
632,295,034
837,217,039
633,301,047
648,296,046
850,206,035
624,286,047
836,216,031
853,209,022
624,292,037
851,205,018
842,197,022
628,282,035
643,281,047
834,193,030
840,196,026
855,214,021
843,209,028
838,204,037
845,194,019
856,203,016
647,297,052
640,298,042
844,192,019
856,202,037
855,200,020
850,209,021
638,299,040
838,201,037
838,201,035
637,294,039
633,291,042
647,283,050
839,195,035
845,202,036
640,305,052
644,293,045
849,207,025
850,203,020
855,213,033
625,296,043
638,299,056
850,195,037
645,303,044
832,196,015
842,198,028
832,205,026
851,199,029
641,291,036
624,300,036
635,299,037
632,287,052
646,302,042
852,217,031
638,300,056
645,300,049
839,192,024
627,288,043
633,286,037
636,299,054
640,301,033
847,201,026
844,213,022
857,203,028
849,200,024
644,284,042
636,297,041
648,284,057
640,299,045
633,288,037
634,289,045
838,210,035
634,285,050
855,194,014
846,214,035
843,211,037
636,300,036
833,209,027
624,290,043
638,281,057
630,281,043
634,289,035
847,200,033
857,205,031
629,297,032
627,292,042
624,293,032
855,202,015
853,192,038
631,285,044
639,299,049
847,199,027
838,195,017
840,192,035
850,205,037
845,203,021
832,213,034
847,209,027
632,306,056
644,296,052
855,203,032
636,299,035
856,201,028
647,306,037
629,292,036
847,210,028
854,198,014
648,302,057
649,292,037
841,210,037
841,213,019
626,291,036
624,300,035
630,290,040
647,298,034
844,198,018
648,284,040
846,210,031
834,198,025
832,203,031
626,281,053
627,299,032
846,211,014
632,281,034
638,293,049
834,193,028
636,285,055
857,195,017
856,195,031
625,290,047
843,211,016
842,199,021
856,202,020
630,289,045
