783,150
785,145
798,148
244,875
802,145
644,736
254,866
246,864
651,725
258,868
249,871
239,877
799,151
627,716
784,158
643,733
635,738
646,730
794,150
632,736
651,724
255,857
787,158
636,737
255,871
777,152
246,866
649,723
628,724
789,155
796,153
248,879
637,722
781,134
641,713
778,153
240,858
253,863
641,734
645,730
629,716
244,876
782,150
245,873
785,146
780,153
784,153
235,877
783,148
648,720
635,729
235,861
649,714
801,157
647,715
786,151
255,868
244,865
257,873
630,717
642,722
640,723
643,725
647,731
245,864
787,138
786,137
790,141
254,881
637,722
790,159
790,141
633,730
233,876
631,724
239,858
251,860
646,737
628,727
650,714
255,866
646,718
787,153
239,858
237,864
639,738
636,715
798,152
779,142
244,869
639,734
635,716
640,732
638,719
636,717
235,868
258,867
786,139
790,136
802,144
802,139
252,868
628,729
256,866
248,868
633,732
793,138
254,870
780,145
247,877
639,731
252,865
783,159
787,155
242,881
792,137
241,864
789,157
633,725
802,153
629,714
626,716
634,730
237,867
787,153
650,734
256,878
789,136
250,857
797,155
249,873
242,879
626,728
244,864
638,717
243,871
798,152
786,154
782,134
235,880
253,873
779,152
647,722
645,732
778,152
636,729
782,138
645,733
795,153
242,878
247,865
247,874
793,156
249,859
636,722
254,870
636,727
787,146
802,138
787,154
788,154
797,148
631,733
246,860
632,713
634,716
641,727
636,718
243,861
258,874
782,153
782,146
642,726
257,862
635,720
632,720
234,863
793,136
644,732
241,872
800,151
243,862
626,723
793,156
638,726
246,868
789,144
627,738
785,141
235,861
777,136
239,862
248,867
642,737
257,858
645,732
793,137
258,869
634,724
244,879
796,138
236,868
786,146
648,724
246,858
632,720
233,858
637,738
783,159
777,149
246,870
639,732
650,718
252,881
629,723
791,142
650,727
779,159
796,146
643,728
793,156
245,871
636,725
785,152
626,728
233,873
788,141
780,140
634,714
793,141
253,874
242,869
647,736
793,143
234,857
234,865
795,155
252,882
799,146
638,734
797,134
779,151
254,874
233,875
784,136
791,142
800,158
790,147
643,736
791,145
779,150
245,865
630,721
787,146
255,858
250,873
257,868
792,144
629,718
239,858
796,155
801,143
801,143
239,869
649,722
244,860
783,157
638,713
796,156
785,148
252,882
789,134
253,876
777,146
631,726
637,735
643,731
247,862
248,881
792,137
246,882
633,735
651,738
647,736
789,136
782,149
650,714
254,871
256,873
254,865
630,731
785,141
800,154
802,138
630,717
795,153
237,868
644,737
646,719
650,727
631,715
644,730
786,135
795,159
784,145
796,154
647,738
248,860
791,138
786,135
799,159
626,733
642,732
639,736
251,861
253,875
241,882
795,136
640,714
629,723
252,882
254,862
640,735
787,152
633,729
629,724
251,864
799,152
256,863
638,724
636,730
644,734
782,138
235,875
233,876
638,734
239,874
635,731
236,872
651,736
636,738
639,727
628,714
256,874
253,872
787,142
239,871
255,863
255,866
244,873
647,731
244,878
644,716
784,135
256,875
243,864
638,719
785,151
797,153
239,864
790,157
780,148
798,138
633,735
780,149
245,877
650,728
646,732
786,153
780,137
638,722
645,737
649,720
781,145
785,143
252,880
778,140
247,874
793,145
781,156
648,732
802,138
236,876
777,146
784,157
801,142
797,155
799,153
258,862
779,142
787,156
252,870
238,876
635,719
631,726
783,155
797,145
635,721
780,154
639,716
790,138
799,159
631,737
255,862
637,722
647,731
254,879
781,136
241,858
248,876
235,867
253,857
243,859
636,719
249,881
255,865
252,857
254,862
253,874
801,143
794,141
633,729
798,141
628,722
783,154
245,859
793,134
236,860
635,720
650,737
240,870
247,871
251,876
801,147
651,721
799,136
632,721
628,726
643,717
640,732
245,862
793,142
252,861
636,736
786,158
645,730
779,136
779,141
637,721
258,868
643,728
640,715
247,882
238,866
253,878
780,145
629,734
633,720
643,722
649,726
797,156
650,714
244,875
800,137
802,145
648,729
626,730
783,152
780,134
257,880
793,156
241,864
794,134
258,871
777,147
244,871
788,154
239,863
649,731
649,729
650,735
786,140
242,872
633,717
239,863
644,713
643,717
793,144
635,738
634,734
782,148
800,159
251,873
798,144
236,879
635,717
639,722
647,728
789,150
637,727
235,859
643,735
631,738
651,722
638,716
245,879
253,871
255,879
234,858
630,722
257,875
626,731
237,870
640,732
800,135
628,737
645,738
