320,490
328,510
566,849
317,503
723,665
565,840
410,267
330,505
322,493
315,489
411,253
398,267
552,847
728,653
398,263
315,511
723,659
334,504
398,250
569,843
573,861
340,494
726,661
420,246
415,251
564,850
418,252
552,838
404,253
557,848
742,661
720,667
318,505
555,859
409,264
732,661
740,676
723,659
569,844
409,269
402,263
329,508
739,653
404,265
729,668
336,487
561,838
724,661
339,512
742,674
334,510
575,841
733,665
727,676
400,268
407,261
553,852
410,263
738,672
725,670
719,660
405,264
566,856
408,259
725,657
553,846
558,861
559,860
723,668
740,670
565,849
325,509
728,671
554,859
419,248
553,839
335,509
418,269
560,844
729,673
416,267
410,250
326,491
338,506
726,656
719,670
340,496
557,851
326,491
323,494
741,653
416,268
741,663
560,855
409,271
331,494
556,850
419,270
740,668
568,850
322,511
340,494
339,487
403,263
737,655
725,669
570,863
416,268
334,497
406,264
551,839
408,266
742,656
573,848
731,674
553,861
319,507
723,659
572,850
737,659
401,257
717,653
551,840
569,854
718,665
404,260
315,510
417,251
320,496
331,492
331,504
570,840
408,271
340,498
315,508
340,500
400,267
720,666
730,658
733,665
318,501
568,841
396,257
412,268
317,507
740,664
557,857
737,664
396,270
327,508
736,656
419,258
574,852
725,676
566,857
737,655
406,265
732,671
398,253
564,843
405,268
575,849
408,263
724,669
571,844
406,263
396,261
739,660
409,267
416,255
566,846
562,841
327,505
418,268
418,265
732,665
406,249
325,488
334,507
323,487
398,263
331,502
401,262
395,257
740,666
565,846
411,256
724,663
724,665
417,271
416,271
323,487
732,652
557,845
406,271
319,512
726,662
398,254
728,674
412,257
571,859
568,847
331,488
556,862
317,509
571,842
576,852
323,512
404,270
319,502
395,271
552,852
741,659
560,851
320,510
321,505
562,845
737,672
401,262
723,658
738,665
568,862
400,269
412,260
414,267
570,851
414,257
403,270
722,674
721,672
718,657
568,860
331,492
726,673
321,503
737,664
411,252
573,853
575,851
340,511
719,666
324,503
410,257
728,653
328,491
335,511
411,260
416,269
567,844
576,855
551,848
739,661
420,256
554,851
559,845
566,861
317,506
573,852
325,497
723,658
733,659
728,675
576,862
563,847
337,505
413,249
575,853
734,670
739,657
721,677
319,507
317,493
332,510
742,663
723,674
732,653
725,660
402,261
552,842
552,853
420,246
418,261
554,845
407,269
323,501
559,841
315,503
402,269
558,839
409,269
724,656
718,671
396,271
417,264
721,670
414,250
326,509
567,844
562,863
407,266
551,840
315,501
739,675
316,487
416,246
721,657
559,849
719,663
331,510
334,498
720,663
332,493
333,494
336,510
740,660
735,672
555,861
405,259
418,255
317,502
408,246
330,507
333,489
420,265
331,509
553,863
333,491
727,672
400,262
420,269
416,262
419,253
558,854
330,503
417,249
731,662
415,256
722,670
315,507
563,846
329,496
333,503
329,512
565,862
414,260
732,677
332,492
335,487
570,861
326,487
417,261
553,852
574,863
339,491
567,854
324,487
556,854
574,851
318,502
729,661
732,652
324,510
573,860
397,246
574,842
339,505
718,677
332,494
741,670
321,500
340,507
554,838
728,668
329,508
740,663
724,661
570,857
576,861
328,503
322,497
319,494
396,265
408,249
324,494
569,845
723,672
410,267
410,270
417,258
568,862
420,261
316,487
741,664
723,659
330,500
568,848
397,259
339,505
330,499
741,662
726,662
398,254
731,661
405,249
729,677
327,490
723,661
400,253
575,839
332,489
417,262
738,662
719,659
723,657
340,497
565,862
401,251
321,497
331,495
335,506
413,252
409,246
413,248
395,259
566,852
396,269
405,261
315,488
564,841
717,669
399,261
403,250
335,511
726,654
400,255
402,267
740,657
562,860
334,494
332,503
396,252
405,270
719,663
738,673
325,510
551,849
574,857
564,840
569,840
555,840
565,851
403,248
414,251
415,265
325,502
414,267
557,853
553,840
318,490
741,676
417,247
340,507
566,841
561,863
329,500
328,498
575,852
319,492
317,495
552,843
410,250
413,270
572,849
396,251
740,654
551,853
570,851
560,845
573,851
337,487
408,256
334,488
718,655
320,492
413,246
335,512
551,845
405,271
414,249
554,855
413,257
419,257
568,841
400,268
338,510
572,842
737,652
574,858
557,855
556,847
555,841
318,489
742,672
723,666
411,256
417,265
567,863
410,255
402,268
420,247
401,262
410,268
337,505
404,263
570,853
331,511
573,859
415,268
722,666
739,669
727,671
740,666
415,266
404,265
328,494
416,247
322,502
559,859
410,255
316,500
557,838
739,675
740,659
734,656
400,257
339,508
570,846
575,852
410,256
395,263
735,669
319,505
732,676
395,253
558,851
319,511
317,505
418,246
418,253
727,655
316,510
408,260
732,667
556,859
418,252
721,659
398,246
400,251
565,861
404,267
727,676
322,490
328,509
570,845
333,507
563,853
399,265
407,266
734,667
332,507
557,852
332,504
726,661
402,259
324,498
565,862
340,505
736,668
562,851
415,247
561,855
566,842
555,841
397,251
408,259
418,256
395,246
335,507
408,257
395,263
555,854
568,845
738,664
318,501
327,490
738,672
558,860
397,263
411,255
575,838
410,260
726,676
569,848
333,500
570,856
562,854
398,246
333,501
327,504
413,250
732,675
315,505
399,256
560,860
415,266
332,493
737,659
566,855
717,667
734,653
339,511
398,252
336,490
561,853
413,266
403,249
717,676
323,498
564,843
561,860
410,254
325,498
319,504
561,850
396,260
403,251
739,666
717,677
417,252
559,850
414,256
566,858
555,861
315,500
561,845
408,266
572,840
399,250
325,491
566,846
723,676
553,860
397,246
736,670
574,857
325,509
412,267
336,512
721,676
340,503
396,255
574,842
417,249
567,841
332,496
401,271
315,488
731,664
722,652
327,508
406,271
556,851
729,674
559,848
568,855
567,841
321,512
734,677
729,666
719,663
331,501
338,503
420,264
567,851
574,839
721,668
415,253
409,255
321,495
558,856
564,841
727,669
737,670
741,654
331,497
323,493
726,674
337,503
321,498
558,859
336,512
555,857
415,261
732,659
323,505
570,840
415,266
553,853
396,262
414,249
723,673
417,267
396,259
552,840
326,495
399,250
403,252
328,510
419,249
339,500
552,854
571,847
732,672
336,495
418,260
730,663
397,259
335,498
732,672
327,504
409,263
336,502
409,249
742,676
332,497
399,247
734,659
403,247
718,674
740,662
730,677
419,270
325,502
720,673
396,263
553,844
405,262
418,259
742,653
320,501
323,500
318,493
554,853
333,511
557,844
410,250
340,500
571,838
418,251
325,508
728,674
562,863
556,859
329,495
735,652
413,247
331,508
395,258
398,254
730,656
555,852
722,653
332,494
415,267
420,265
569,859
321,504
557,850
724,655
333,507
420,260
733,676
726,662
404,265
727,653
339,489
336,493
325,502
573,858
572,859
336,506
563,852
556,847
326,501
739,671
402,263
726,677
729,677
340,503
732,666
725,676
400,265
420,253
419,270
742,670
572,856
326,506
415,261
735,667
324,508
720,675
411,252
339,491
320,507
575,844
335,499
404,265
739,666
733,675
557,855
417,247
401,264
740,663
325,505
724,672
723,652
722,668
561,843
323,495
731,669
339,502
554,848
551,848
420,249
720,657
738,669
576,854
571,844
571,856
554,843
726,653
730,670
738,669
340,504
328,511
320,495
334,500
417,271
405,270
317,498
562,848
400,260
315,504
738,664
565,859
406,258
717,655
401,266
573,851
401,269
562,850
570,839
731,660
562,858
328,496
554,856
562,854
332,502
317,488
336,510
318,503
318,496
554,859
334,492
420,253
720,661
730,658
718,661
728,663
321,496
564,859
420,255
740,653
420,256
741,657
408,269
560,840
724,669
737,671
567,863
564,854
731,667
335,509
730,677
575,859
414,250
729,675
564,840
328,491
571,849
553,839
573,852
559,843
396,246
568,844
723,656
564,842
741,661
734,652
570,847
329,491
742,669
406,261
732,655
326,487
573,848
336,499
734,666
726,675
560,845
735,654
551,842
559,841
401,251
732,653
740,652
729,674
733,653
559,846
724,674
330,487
554,862
556,849
573,849
327,487
334,499
333,492
413,251
565,841
736,666
415,259
331,493
332,503
403,266
574,840
741,672
726,652
563,848
740,664
320,491
414,266
736,668
725,658
398,260
327,491
319,500
565,862
568,844
733,665
725,654
403,268
336,497
329,497
568,855
332,498
726,653
418,260
329,505
339,494
573,839
736,660
401,265
720,656
717,666
326,508
733,657
401,269
722,659
558,861
717,662
406,265
551,849
732,668
721,674
409,247
328,507
318,493
324,512
736,669
340,510
721,660
405,253
719,674
739,671
720,665
571,838
737,667
730,658
416,258
322,497
719,668
555,850
722,667
727,666
720,654
410,251
555,846
401,257
564,840
737,672
418,249
316,506
399,254
405,248
561,838
573,838
555,845
419,248
336,493
397,250
724,663
559,841
317,488
323,489
323,496
566,854
560,851
340,489
339,499
336,501
731,652
721,662
728,673
412,262
552,851
399,269
405,251
741,655
413,258
396,269
736,657
407,258
734,659
407,258
576,855
324,490
562,846
399,252
725,670
408,250
737,663
321,512
740,667
556,854
568,849
407,251
565,853
397,264
737,672
405,263
332,497
723,655
419,258
398,267
736,671
417,265
404,271
552,845
560,854
417,267
324,510
739,654
395,247
331,499
412,266
739,662
396,247
554,840
412,254
736,655
556,848
337,490
569,861
734,659
559,863
399,248
319,499
419,249
406,260
410,259
339,508
735,655
334,495
420,271
320,489
340,490
334,500
408,246
329,506
569,843
737,676
317,503
560,842
319,500
340,500
723,664
560,847
415,270
551,852
321,491
554,845
328,503
326,495
315,490
736,665
328,510
558,862
552,855
409,262
335,488
333,489
339,508
397,262
414,264
737,674
335,506
736,657
408,271
553,846
720,662
322,501
717,652
336,487
316,511
324,512
405,271
557,852
576,845
315,506
737,661
574,856
328,509
319,504
315,490
553,845
729,675
336,491
317,491
563,862
572,861
724,661
412,257
398,268
413,255
554,843
731,653
720,654
322,496
324,509
742,672
719,656
414,247
417,251
413,259
413,263
739,658
738,666
337,504
396,247
397,269
410,257
737,663
572,846
324,504
566,848
339,501
334,499
723,663
556,857
731,672
414,252
729,668
320,496
726,676
333,491
563,858
553,862
416,257
408,248
328,492
325,496
402,254
324,496
322,491
554,848
556,859
337,489
319,498
340,498
730,662
